Globorotalia_crassaformis,Globorotalia_hirsuta,Globorotalia_menardii_&_Globorotalia_tumida,Globorotalia_scitula,Globorotalia_truncatulinoides,Globoconella_inflata,Neogloboquadrina_dutertrei,Neogloboquadrina_incompta,Neogloboquadrina_pachyderma,Pulleniatina_obliquiloculata,Globigerina_bulloides,Globigerina_falconensis,Globigerinoides_conglobatus,Globigerinoides_ruber,Globigerinoides_white,Trilobatus_sacculifer_w_sac_chamber,Trilobatus_sacculifer_wo_sac_chamber,Globigerinoides_tenellus,Orbulina_universa,Beella_digitata,Globigerinella_siphonifera,Globigerinella_calida,Turborotalita_quinqueloba,Globoturborotalita_rubescens,Sphaeroidinella_dehiscens,Globigerinita_glutinata,unidentified original + excluídos,RES_Annual_0m,RES_Annual_50m,RES_Annual_75m,RES_Annual_100m,RES_Annual_0-75m,RES_Annual_0-100m,RES_Annual_0-200m,RES_jan-mar_0m,RES_jan-mar_50m,RES_jan-mar_75m,RES_jan-mar_100m,RES_jan-mar_0-75m,RES_jan-mar_0-100m,RES_jan-mar_0-200m,RES_jul-sep_0m,RES_jul-sep_50m,RES_jul-sep_75m,RES_jul-sep_100m,RES_jul-sep_0-75m,RES_jul-sep_0-100m,RES_jul-sep_0-200m
0,0,0,0.008379888,0,0.027932961,0,0.337988827,0.072625698,0,0.240223464,0.016759777,0,0,0,0,0,0,0.002793296,0,0,0,0.078212291,0,0,0.173184358,0.041899441,8.43589,7.97159,7.74284,7.60371,8.56046,8.41084,8.24306,6.99889,7.053,7.1057,7.1046,7.57824,7.55752,7.53099,10.6039,9.09865,8.30441,7.9814,9.97814,9.55405,9.11338
0,0.018126888,0.003021148,0.012084592,0.027190332,0.29305136,0.081570997,0.105740181,0,0.006042296,0.066465257,0.087613293,0,0,0.057401813,0.012084592,0.01510574,0,0.003021148,0.003021148,0.012084592,0.01510574,0.012084592,0.003021148,0,0.148036254,0.018126888,18.5087,16.8091,15.4778,14.518,17.9643,17.0792,15.8253,20.3604,17.715,15.6822,14.5202,19.4345,18.0838,16.4537,16.8228,16.1451,15.4778,14.6642,16.8927,16.5622,15.7446
0,0.002336449,0.009345795,0.002336449,0.002336449,0.226635514,0.182242991,0.355140187,0.091121495,0.002336449,0.046728972,0.007009346,0.018691589,0,0.009345794,0,0.002336449,0,0.002336449,0.002336449,0,0.004672897,0.014018692,0,0,0.009345794,0.009345794,14.191,11.7558,11.547,12.0432,13.0503,12.819,12.5792,9.59098,9.83145,10.4342,11.2603,9.82044,10.0921,10.4215,19.9298,12.9864,12.2213,12.512,15.916,15.0487,14.2441
0,0.002624672,0,0.01312336,0.031496063,0.131233596,0.020997375,0.398950131,0.007874016,0.005249344,0.162729659,0.015748031,0,0.005249344,0.057742782,0,0.005249344,0.005249344,0.01312336,0,0.010498688,0.023622047,0.020997375,0.005249344,0,0.039370079,0.023622047,20.9551,19.9845,19.1042,18.3449,20.4884,20.1023,19.4663,19.2722,18.9717,18.8402,18.4241,19.3274,19.1948,18.8331,22.4622,20.6452,19.2196,18.3326,21.252,20.6747,19.8578
0,0,0,0.025396825,0.022222222,0.085714286,0.00952381,0.231746032,0.00952381,0.015873016,0.095238095,0.079365079,0,0.022222222,0.13968254,0.034920635,0.047619048,0.025396825,0,0.003174603,0.025396825,0.034920635,0.012698413,0,0,0.057142857,0.022222222,20.9242,19.9253,19.0519,18.2932,20.0997,19.7395,19.1454,19.2466,18.929,18.7885,18.3608,19.014,18.8766,18.5264,22.4302,20.5793,19.1741,18.2898,20.8361,20.3077,19.5506
0.002645503,0,0.052910053,0.005291005,0.005291005,0,0.037037037,0.005291005,0,0.05026455,0.023809524,0.007936508,0,0.037037037,0.407407407,0.055555556,0.12962963,0.005291005,0.013227513,0,0.010582011,0.034391534,0,0.015873016,0,0.100529101,0,26.9229,25.4832,21.3916,16.9043,25.2147,23.8875,21.6081,27.5027,25.7012,21.0287,16.6091,25.8825,24.4762,22.0218,25.9143,25.1185,21.8928,17.163,24.3841,23.2006,21.1139
0.012285012,0,0.127764127,0.004914005,0.002457002,0.248157248,0.056511057,0.316953317,0.007371007,0,0.068796069,0.014742015,0.002457002,0.007371007,0.051597052,0.017199017,0.017199017,0,0.004914005,0,0.002457002,0.00982801,0,0,0,0.022113022,0.004914005,23.4242,19.0478,16.8967,15.7128,20.284,18.9865,17.5327,20.8514,18.7785,16.9092,15.7274,19.2075,18.2538,17.0442,25.8792,19.2073,16.929,15.7517,21.0637,19.5655,17.9831
0.00502008,0,0.049196787,0.011044177,0.004016064,0.164658635,0.011044177,0.233935743,0.00502008,0.002008032,0.053212851,0.021084337,0,0.071285141,0.130522088,0.046184739,0.050200803,0.011044177,0.00502008,0.002008032,0.014056225,0.025100402,0,0.009036145,0,0.075301205,0,23.2266,20.1958,18.189,16.9098,21.2197,20.245,18.9152,21.119,19.9126,18.347,17.0337,20.4117,19.7598,18.6155,25.1579,20.0913,18.0288,16.8506,21.5619,20.3709,18.9539
0.004273504,0.002136752,0.042735043,0.010683761,0.004273504,0.14957265,0.066239316,0.162393162,0.008547009,0.002136752,0.051282051,0.032051282,0.004273504,0.066239316,0.126068376,0.042735043,0.047008547,0.014957265,0.004273504,0.004273504,0.012820513,0.027777778,0,0.008547009,0,0.064102564,0.040598291,23.2266,20.1958,18.189,16.9098,21.2197,20.245,18.9152,21.119,19.9126,18.347,17.0337,20.4117,19.7598,18.6155,25.1579,20.0913,18.0288,16.8506,21.5619,20.3709,18.9539
0.005076142,0,0.053807107,0.011167513,0.004060914,0.166497462,0.011167513,0.221319797,0.005076142,0.002030457,0.053807107,0.021319797,0,0.072081218,0.131979695,0.046700508,0.050761421,0.011167513,0.005076142,0.002030457,0.014213198,0.025380711,0,0.009137056,0,0.076142132,0,23.2266,20.1958,18.189,16.9098,21.2197,20.245,18.9152,21.119,19.9126,18.347,17.0337,20.4117,19.7598,18.6155,25.1579,20.0913,18.0288,16.8506,21.5619,20.3709,18.9539
0.004987531,0,0.017456359,0.002493766,0.004987531,0.19201995,0.087281796,0.438902743,0.004987531,0,0.087281796,0.009975062,0,0.012468828,0.054862843,0.004987531,0.014962594,0,0.002493766,0,0.007481297,0.007481297,0.002493766,0.002493766,0,0.019950125,0.019950125,22.4892,19.8796,18.2253,17.1431,20.3603,19.5343,18.4554,20.4218,19.4361,18.3199,17.2825,19.5552,19.0866,18.2296,24.4821,19.965,18.1227,17.0811,20.8431,19.7437,18.5324
0.002427184,0,0.024271845,0,0.007281553,0.266990291,0.009708738,0.466019417,0.012135922,0,0.053398058,0.024271845,0,0.007281553,0.041262136,0.007281553,0.024271845,0,0.002427184,0.002427184,0.002427184,0.007281553,0,0,0,0.02184466,0.016990291,22.4892,19.8796,18.2253,17.1431,20.3603,19.5343,18.4554,20.4218,19.4361,18.3199,17.2825,19.5552,19.0866,18.2296,24.4821,19.965,18.1227,17.0811,20.8431,19.7437,18.5324
0.004,0,0.031,0.015,0.018,0.175,0.004,0.271,0.006,0.004,0.057,0.026,0,0.053,0.103,0.024,0.055,0.006,0.009,0.002,0.02,0.031,0,0.006,0,0.053,0.027,22.5565,20.8802,19.4029,18.3458,21.8344,21.3001,20.392,20.7591,20.2341,19.5255,18.5909,20.7349,20.5819,20.0022,24.1611,21.002,19.2089,18.1913,22.4093,21.6262,20.5808
0,0.003703704,0.02962963,0.014814815,0.018518519,0.177777778,0.057407407,0.203703704,0.005555556,0.003703704,0.066666667,0.038888889,0,0.057407407,0.101851852,0.024074074,0.055555556,0.007407407,0.009259259,0.001851852,0.012962963,0.040740741,0.003703704,0.005555556,0,0.05,0.009259259,22.5565,20.8802,19.4029,18.3458,21.8344,21.3001,20.392,20.7591,20.2341,19.5255,18.5909,20.7349,20.5819,20.0022,24.1611,21.002,19.2089,18.1913,22.4093,21.6262,20.5808
0.005555556,0,0.012962963,0.007407407,0.02037037,0.240740741,0.085185185,0.364814815,0.005555556,0,0.061111111,0.02962963,0,0.018518519,0.048148148,0.025925926,0.027777778,0.003703704,0.003703704,0,0.005555556,0.007407407,0,0,0,0.02037037,0.005555556,21.684,20.1821,19.0078,18.1336,20.7565,20.294,19.5584,19.9046,19.4046,18.9603,18.2982,19.6109,19.4647,19.0474,23.3425,20.5787,18.9627,18.0364,21.5413,20.8199,19.8446
0.006535948,0.002178649,0.002178649,0,0.004357298,0.098039216,0.032679739,0.572984749,0.006535948,0.006535948,0.130718954,0.032679739,0,0.006535948,0.023965142,0.006535948,0.006535948,0.002178649,0,0,0.004357298,0.008714597,0,0,0,0.02832244,0.017429194,21.1308,19.7641,18.7698,17.9698,19.3905,19.05,18.5021,19.3921,18.9089,18.5947,18.0367,18.2256,18.0626,17.7213,22.7687,20.324,18.8591,17.9628,20.3552,19.8853,19.1826
0.00390625,0.001953125,0.01953125,0.017578125,0.046875,0.18359375,0.0390625,0.12890625,0,0.013671875,0.041015625,0.046875,0.001953125,0.04296875,0.103515625,0.0546875,0.080078125,0.01171875,0.009765625,0.00390625,0.015625,0.02734375,0.00390625,0.01171875,0,0.0546875,0.03515625,21.5202,20.3905,19.3441,18.5255,21.1825,20.7568,20.0614,19.811,19.4659,19.2198,18.7032,19.7733,19.6813,19.3401,23.0597,20.9191,19.3276,18.4171,22.2007,21.5091,20.5505
0.01,0.002,0.02,0.018,0.048,0.189,0.008,0.16,0,0.014,0.044,0.05,0.002,0.044,0.107,0.058,0.078,0.012,0.01,0.004,0.016,0.024,0.01,0.014,0,0.054,0.004,21.5202,20.3905,19.3441,18.5255,21.1825,20.7568,20.0614,19.811,19.4659,19.2198,18.7032,19.7733,19.6813,19.3401,23.0597,20.9191,19.3276,18.4171,22.2007,21.5091,20.5505
0.006,0.006,0.02,0,0.062,0.078,0.03,0.078,0.004,0.006,0.006,0.084,0.002,0.03,0.29,0.04,0.066,0.024,0.018,0.002,0.022,0.026,0,0.002,0,0.086,0.012,21.85,20.9718,19.9047,19.1005,21.6737,21.2507,20.5514,20.1366,19.9322,19.7907,19.407,20.505,20.436,20.0792,23.4034,21.5904,19.835,18.9114,22.6081,21.8455,20.8634
0.007976072,0.003988036,0.019940179,0,0.059820538,0.0777667,0.001994018,0.109670987,0.003988036,0.005982054,0.003988036,0.071784646,0,0.021934197,0.296111665,0.037886341,0.069790628,0.015952144,0.015952144,0.001994018,0.022931206,0.013958126,0,0.001994018,0.001994018,0.084745763,0.047856431,21.85,20.9718,19.9047,19.1005,21.6737,21.2507,20.5514,20.1366,19.9322,19.7907,19.407,20.505,20.436,20.0792,23.4034,21.5904,19.835,18.9114,22.6081,21.8455,20.8634
0.002386635,0.009546539,0.016706444,0.009546539,0.040572792,0.095465394,0.026252983,0.093078759,0.009546539,0.019093079,0.021479714,0.059665871,0.002386635,0.031026253,0.23150358,0.016706444,0.054892601,0.047732697,0.016706444,0.002386635,0.028639618,0.033412888,0.007159905,0.026252983,0,0.057279236,0.040572792,21.5266,20.6065,19.5908,18.8008,21.4289,21.0194,20.3271,19.8091,19.5696,19.4263,19.0277,20.1709,20.1026,19.7622,23.0721,21.2371,19.5778,18.6671,22.3455,21.6013,20.6298
0.004945598,0,0.016815035,0.011869436,0.042532146,0.103857567,0,0.138476756,0.009891197,0.011869436,0.024727992,0.054401583,0.001978239,0.011869436,0.252225519,0.011869436,0.06231454,0.047477745,0.009891197,0.001978239,0.022749753,0.026706231,0.006923838,0.026706231,0,0.057368942,0.040553907,21.5266,20.6065,19.5908,18.8008,21.4289,21.0194,20.3271,19.8091,19.5696,19.4263,19.0277,20.1709,20.1026,19.7622,23.0721,21.2371,19.5778,18.6671,22.3455,21.6013,20.6298
0.003968254,0.001984127,0.001984127,0.005952381,0.045634921,0.12797619,0.001984127,0.19047619,0,0.015873016,0.125992063,0.078373016,0,0.005952381,0.143849206,0.02281746,0.0625,0.015873016,0.005952381,0,0.026785714,0.011904762,0.001984127,0.005952381,0,0.054563492,0.041666667,20.8201,19.8937,19.0426,18.2966,20.4271,20.0629,19.4449,19.1338,18.8554,18.7488,18.3645,19.2501,19.1351,18.7948,22.3314,20.5787,19.1788,18.2984,21.267,20.7147,19.9048
0.004123711,0.002061856,0.002061856,0.006185567,0.045360825,0.131958763,0.053608247,0.134020619,0,0.016494845,0.129896907,0.063917526,0,0.006185567,0.142268041,0.026804124,0.057731959,0.018556701,0.010309278,0.004123711,0.024742268,0.024742268,0.006185567,0.008247423,0,0.053608247,0.026804124,20.8201,19.8937,19.0426,18.2966,20.4271,20.0629,19.4449,19.1338,18.8554,18.7488,18.3645,19.2501,19.1351,18.7948,22.3314,20.5787,19.1788,18.2984,21.267,20.7147,19.9048
0,0.006423983,0,0.006423983,0.027837259,0.051391863,0.094218415,0.160599572,0.032119914,0.006423983,0.188436831,0.08137045,0,0.006423983,0.124197002,0.012847966,0.051391863,0.014989293,0.004282655,0.002141328,0.010706638,0.029978587,0.038543897,0,0,0.042826552,0.006423983,20.8392,19.9282,19.0683,18.3216,20.5505,20.1842,19.5566,19.1425,18.8755,18.7732,18.3985,19.3423,19.2371,18.9004,22.3619,20.6211,19.2003,18.3173,21.4475,20.8842,20.0516
0,0.048309179,0,0.007246377,0.057971014,0.224637681,0.060386473,0.236714976,0.016908213,0.004830918,0.099033816,0.02173913,0.004830918,0.002415459,0.084541063,0,0,0.007246377,0.004830918,0,0.014492754,0.007246377,0.012077295,0.004830918,0,0.060386473,0.019323672,20.9973,20.0839,19.1878,18.4296,20.8971,20.5096,19.8451,19.292,19.029,18.9171,18.5341,19.6851,19.5804,19.221,22.5267,20.7692,19.2931,18.4009,21.7506,21.1394,20.2666
0,0.004264392,0.019189765,0.008528785,0.066098081,0.12793177,0.029850746,0.089552239,0,0.021321962,0.006396588,0.059701493,0,0.029850746,0.204690832,0.049040512,0.095948827,0.031982942,0.019189765,0,0.034115139,0.02771855,0.002132196,0.004264392,0,0.042643923,0.025586354,21.389,20.476,19.4891,18.7087,21.2795,20.8754,20.1903,19.6676,19.426,19.2944,18.9059,20.001,19.9287,19.5904,22.9387,21.1289,19.5073,18.601,22.1286,21.4081,20.4654
0,0.004,0.019,0.009,0.065,0.128,0.004,0.123,0,0.017,0.006,0.063,0,0.019,0.214,0.045,0.102,0.035,0.015,0,0.035,0.024,0,0.004,0,0.043,0.026,21.389,20.476,19.4891,18.7087,21.2795,20.8754,20.1903,19.6676,19.426,19.2944,18.9059,20.001,19.9287,19.5904,22.9387,21.1289,19.5073,18.601,22.1286,21.4081,20.4654
0,0,0,0.00280112,0.047619048,0.095238095,0.022408964,0.1232493,0.005602241,0.008403361,0.117647059,0.095238095,0.00280112,0.011204482,0.142857143,0.028011204,0.06442577,0.019607843,0.028011204,0.005602241,0.022408964,0.030812325,0.00280112,0.016806723,0,0.053221289,0.053221289,20.4387,19.5206,18.6896,17.9825,19.7575,19.3918,18.7911,18.6968,18.4587,18.3795,18.0716,18.5092,18.4032,18.1092,22.0535,20.2182,18.8132,17.9742,20.6055,20.0197,19.1787
0.006993007,0.001998002,0.006993007,0.004995005,0.065934066,0.091908092,0,0.098901099,0,0.004995005,0.013986014,0.053946054,0,0.006993007,0.287712288,0.037962038,0.072927073,0.044955045,0.020979021,0.004995005,0.035964036,0.015984016,0.006993007,0.006993007,0,0.074925075,0.031968032,21.3196,20.4477,19.4644,18.6994,21.0456,20.6339,19.9601,19.556,19.3482,19.2453,18.9113,19.7636,19.7005,19.3727,22.9384,21.1534,19.494,18.5909,21.9356,21.2016,20.2684
0.00462963,0.00462963,0.006944444,0.00462963,0.064814815,0.090277778,0,0.081018519,0,0.006944444,0.018518519,0.05787037,0,0.023148148,0.270833333,0.041666667,0.064814815,0.050925926,0.025462963,0.00462963,0.025462963,0.025462963,0.00462963,0.006944444,0,0.076388889,0.039351852,21.3196,20.4477,19.4644,18.6994,21.0456,20.6339,19.9601,19.556,19.3482,19.2453,18.9113,19.7636,19.7005,19.3727,22.9384,21.1534,19.494,18.5909,21.9356,21.2016,20.2684
0.006986028,0.00499002,0,0.005988024,0.038922156,0.04491018,0.091816367,0.109780439,0,0.005988024,0.48502994,0.01996008,0,0.003992016,0.040918164,0,0.065868263,0,0.000998004,0,0.03992016,0,0.001996008,0,0,0.02994012,0.001996008,19.5802,18.4129,17.4624,16.8329,18.6509,18.253,17.6789,17.5918,17.38,17.2994,17.0714,17.6852,17.6169,17.3497,21.6647,19.0988,17.445,16.7404,19.4374,18.776,17.9801
0.017982018,0,0.178821179,0.001998002,0.078921079,0.162837163,0.056943057,0.047952048,0,0.006993007,0.022977023,0,0.017982018,0.004995005,0.151848152,0.042957043,0.128871129,0.001998002,0.001998002,0.004995005,0.028971029,0.001998002,0,0,0.008991009,0.028971029,0,23.0447,22.257,21.0398,20.0721,22.7674,22.3431,21.5634,21.4401,21.2654,21.005,20.3623,21.6421,21.5726,21.1205,24.3793,22.7988,20.9784,19.9407,23.6375,22.9309,21.9055
0.038709677,0.008602151,0.021505376,0.004301075,0.023655914,0.002150538,0.088172043,0.027956989,0,0.025806452,0.058064516,0.113978495,0,0.146236559,0.217204301,0.025806452,0.030107527,0.019354839,0.004301075,0.002150538,0.012903226,0.025806452,0.004301075,0.004301075,0.002150538,0.075268817,0.017204301,25.62,23.6902,22.4139,21.194,23.4599,22.6388,21.377,22.0536,22.0922,21.7544,21.0348,20.9592,20.7262,20.1139,29.2875,24.6434,22.6582,21.183,25.8347,24.4312,22.6183
0.004,0.029,0,0.021,0.081,0.149,0.01,0.066,0,0.002,0.098,0.185,0.006,0.002,0.125,0.017,0.05,0.006,0.012,0,0.017,0.023,0.008,0.002,0,0.079,0.008,18.9985,17.4513,16.45,15.826,18.0016,17.4856,16.8134,16.3581,16.2208,16.1321,15.9532,16.2412,16.1906,15.9703,22.1955,18.1048,16.3737,15.652,19.7194,18.6461,17.5234
0,0.024,0,0.054,0.114,0.072,0.006,0.042,0,0,0.12,0.136,0.003,0.018,0.13,0.012,0.021,0.012,0,0,0.024,0.012,0.009,0.048,0,0.09,0.053,19.8259,18.0494,17.1455,16.5595,18.5836,18.0782,17.4495,16.9482,16.8184,16.7526,16.6196,16.6937,16.654,16.5047,23.6377,18.7752,17.1407,16.4299,20.5489,19.4488,18.3271
0,0.023952096,0,0.053892216,0.113772455,0.074850299,0.008982036,0.035928144,0,0.002994012,0.170658683,0.143712575,0.002994012,0.023952096,0.125748503,0.01497006,0.020958084,0.011976048,0,0,0.023952096,0.017964072,0.011976048,0.008982036,0,0.080838323,0.026946108,19.8303,18.0536,17.1492,16.5629,18.5836,18.0782,17.4495,16.9525,16.8226,16.7568,16.6235,16.6937,16.654,16.5047,23.6417,18.7792,17.1442,16.433,20.5489,19.4488,18.3271
0.003215434,0.012861736,0,0.048231511,0.035369775,0.102893891,0.022508039,0.077170418,0.006430868,0.003215434,0.083601286,0.192926045,0.003215434,0.009646302,0.138263666,0.01607717,0.01607717,0.028938907,0.01607717,0.012861736,0.01607717,0.028938907,0.006430868,0.012861736,0,0.073954984,0.032154341,18.85,17.6137,16.5479,15.9234,18.3965,17.9149,17.2357,16.4938,16.3127,16.2372,16.0598,16.5583,16.5131,16.2985,21.3896,18.5281,16.5875,15.8263,20.1878,19.2304,18.1014
0,0.07486631,0.026737968,0,0.072192513,0.21657754,0.021390374,0.00802139,0,0.010695187,0.176470588,0.034759358,0.010695187,0,0.243315508,0.005347594,0.026737968,0.002673797,0.005347594,0,0.016042781,0.002673797,0,0,0,0,0.045454546,23.266,21.6951,20.8,20.0977,21.9492,21.5068,20.9222,19.9863,19.8788,19.8103,19.6862,19.5554,19.5368,19.4724,27.1068,23.1604,21.3059,20.2063,24.4752,23.4175,22.2293
0,0.031347962,0.006269592,0,0.097178683,0.078369906,0.015673981,0.012539185,0,0.003134796,0.021943574,0.197492163,0.012539185,0.02507837,0.222570533,0,0.021943574,0.02507837,0.009404389,0,0.028213166,0.028213166,0,0.047021944,0,0.084639498,0.031347962,23.3435,21.7792,20.8488,20.1145,21.8964,21.4344,20.8257,20.1517,20.011,19.9276,19.7811,19.5967,19.5775,19.5033,27.1493,23.2433,21.3521,20.2287,24.2303,23.1563,21.9801
0,0.043956044,0,0.005494505,0.068681319,0.021978022,0,0.005494505,0,0.005494505,0.068681319,0.17032967,0,0.024725275,0.293956044,0,0.010989011,0.03021978,0.005494505,0,0.076923077,0.027472527,0,0.016483516,0,0.087912088,0.035714286,23.3611,21.7886,20.8547,20.1173,21.9637,21.488,20.8638,20.1827,20.0402,19.955,19.8038,19.7214,19.6987,19.6096,27.1576,23.234,21.3465,20.2265,24.2644,23.1713,21.9811
0,0.04057971,0.031884058,0,0.069565217,0.220289855,0.020289855,0.011594203,0,0.008695652,0.211594203,0.04057971,0.008695652,0.002898551,0.255072464,0.008695652,0.017391304,0,0.008695652,0.002898551,0.014492754,0.008695652,0,0,0,0,0.017391303,23.266,21.6951,20.8,20.0977,21.9492,21.5068,20.9222,19.9863,19.8788,19.8103,19.6862,19.5554,19.5368,19.4724,27.1068,23.1604,21.3059,20.2063,24.4752,23.4175,22.2293
0,0.044568245,0,0,0.066852368,0.022284123,0.002785515,0.002785515,0,0.005571031,0.069637883,0.17270195,0,0.022284123,0.306406685,0,0.011142061,0.030640669,0.008356546,0,0.064066852,0.050139276,0.002785515,0.019498607,0,0.08913649,0.008356545,23.3674,21.7929,20.8581,20.1201,21.9637,21.488,20.8638,20.1909,20.0479,19.9623,19.81,19.7214,19.6987,19.6096,27.1617,23.2339,21.347,20.2277,24.2644,23.1713,21.9811
0,0.034482759,0.006269592,0,0.097178683,0.07523511,0.012539185,0.012539185,0,0.003134796,0.068965517,0.184952978,0.012539185,0.02507837,0.222570533,0.009404389,0.012539185,0.02507837,0.009404389,0,0.028213166,0.037617555,0,0.02507837,0,0.087774295,0.009404388,23.3435,21.7792,20.8488,20.1145,21.8964,21.4344,20.8257,20.1517,20.011,19.9276,19.7811,19.5967,19.5775,19.5033,27.1493,23.2433,21.3521,20.2287,24.2303,23.1563,21.9801
0,0,0.017017017,0,0.003003003,0,0.02002002,0,0,0,0,0,0,0.116116116,0.491491491,0.005005005,0.099099099,0.02002002,0,0,0.008008008,0,0,0.154154154,0,0.066066066,0,27.3056,26.7576,25.8,24.7219,27.1717,26.8458,26.0047,26.0069,25.8509,25.6709,24.8583,26.1115,26.0457,25.4875,28.3246,27.3427,25.8444,24.6462,27.9219,27.4186,26.4012
0,0,0.016166282,0,0.002309469,0,0.023094688,0,0,0.004618938,0,0,0.002309469,0.140877598,0.418013857,0.004618938,0.099307159,0.020785219,0.011547344,0,0.011547344,0.016166282,0,0.147806005,0,0.062355658,0.018475751,27.3074,26.7591,25.8013,24.7219,27.1717,26.8458,26.0047,26.0098,25.8534,25.6723,24.8579,26.1115,26.0457,25.4875,28.3247,27.3429,25.8453,24.646,27.9219,27.4186,26.4012
0.001862197,0,0.040968343,0.003724395,0.003724395,0,0.052141527,0,0,0,0.014897579,0.005586592,0.003724395,0.048417132,0.247672253,0.005586592,0.05027933,0.005586592,0.018621974,0.00744879,0.12849162,0.04283054,0,0.011173184,0,0.258845438,0.048417132,25.6168,24.9569,24.1426,23.1469,25.6166,25.2788,24.3945,22.6026,23.2385,23.027,22.5476,23.6735,23.5945,23.1135,28.7159,26.4901,24.8665,23.4112,27.2647,26.5689,25.269
0.001994018,0,0.040877368,0.003988036,0.003988036,0,0.053838485,0,0,0,0.015952144,0.005982054,0.003988036,0.050847458,0.259222333,0.005982054,0.052841476,0.005982054,0.01894317,0.007976072,0.134596211,0.044865404,0,0.011964108,0,0.270189432,0.005982054,25.6168,24.9569,24.1426,23.1469,25.6166,25.2788,24.3945,22.6026,23.2385,23.027,22.5476,23.6735,23.5945,23.1135,28.7159,26.4901,24.8665,23.4112,27.2647,26.5689,25.269
0.002770083,0.022160665,0.066481994,0,0.027700831,0.207756233,0.08033241,0.368421053,0.013850416,0.052631579,0.016620499,0,0,0.005540166,0.083102493,0.005540166,0.005540166,0,0.011080332,0.002770083,0.005540166,0,0,0,0,0.016620499,0.005540166,19.7104,18.3609,17.7691,17.3614,21.6191,21.3434,20.8508,16.0524,16.1287,16.2989,16.4131,18.6519,18.6005,18.4814,24.2286,20.4063,18.8181,17.9015,25.0432,24.3419,23.2568
0,0.078199052,0.014218009,0.004739336,0.127962085,0.082938389,0.042654028,0.018957346,0,0.009478673,0.130331754,0.073459716,0.004739336,0.004739336,0.210900474,0.018957346,0.016587678,0.002369668,0.007109005,0.002369668,0.030805687,0.004739336,0,0.002369668,0,0.08056872,0.030805687,22.547,21.1914,20.3513,19.6877,21.656,21.2579,20.705,19.2925,19.225,19.1802,19.0949,19.3248,19.3081,19.2573,26.5056,22.9934,21.1233,19.9683,24.3418,23.3625,22.1977
0.002364066,0.004728132,0.044917258,0,0.002364066,0.19858156,0.085106383,0.479905437,0.052009456,0.028368794,0.014184397,0.009456265,0.009456265,0,0.009456265,0,0.004728132,0,0.004728132,0,0,0,0,0,0,0.023640662,0.026004728,16.3644,14.6588,14.4952,14.4991,14.7885,14.4536,14.0592,11.6871,12.2734,13.0431,13.5521,11.4225,11.7007,11.9521,21.8138,16.5109,15.4616,15.0468,18.42,17.2695,16.134
0.002034588,0.00508647,0.029501526,0,0.002034588,0.200406918,0.102746694,0.485249237,0.05595117,0.029501526,0.014242116,0.01017294,0.01017294,0,0.01017294,0,0.00508647,0,0.00508647,0,0,0,0,0,0,0.024415056,0.008138352,16.3644,14.6588,14.4952,14.4991,14.7885,14.4536,14.0592,11.6871,12.2734,13.0431,13.5521,11.4225,11.7007,11.9521,21.8138,16.5109,15.4616,15.0468,18.42,17.2695,16.134
0.002816901,0.016901408,0.064788732,0,0.028169014,0.208450704,0.174647887,0.278873239,0.014084507,0.053521127,0.016901408,0.002816901,0,0.005633803,0.084507042,0.005633803,0.005633803,0,0.011267606,0.002816901,0.005633803,0,0,0,0,0.016901408,0,19.7104,18.3609,17.7691,17.3614,21.6191,21.3434,20.8508,16.0524,16.1287,16.2989,16.4131,18.6519,18.6005,18.4814,24.2286,20.4063,18.8181,17.9015,25.0432,24.3419,23.2568
0,0.018126888,0.027190332,0,0.054380665,0.32326284,0.087613293,0.078549849,0.003021148,0.033232628,0.163141994,0.033232628,0.012084592,0,0.135951662,0,0.003021148,0,0.003021148,0.006042296,0,0,0,0,0,0,0.018126888,21.1462,19.7976,19.0707,18.5672,20.9339,20.5943,20.1182,17.8825,17.8493,17.8875,17.9183,18.6303,18.6252,18.6036,25.2885,21.5066,19.7387,18.7998,23.4751,22.5333,21.445
0,0.066666667,0.016161616,0.002020202,0.094949495,0.076767677,0.038383838,0.014141414,0,0.016161616,0.096969697,0.078787879,0.002020202,0.012121212,0.252525253,0.014141414,0.024242424,0,0.02020202,0.004040404,0.036363636,0.024242424,0,0,0,0.098989899,0.01010101,22.547,21.1914,20.3513,19.6877,21.656,21.2579,20.705,19.2925,19.225,19.1802,19.0949,19.3248,19.3081,19.2573,26.5056,22.9934,21.1233,19.9683,24.3418,23.3625,22.1977
0.00234192,0.004683841,0.044496487,0,0.00234192,0.194379391,0.201405152,0.37470726,0.051522248,0.028103044,0.011709602,0.009367681,0.014051522,0,0.009367681,0.00234192,0.00234192,0,0.004683841,0,0.00234192,0.004683841,0,0,0,0.025761124,0.009367681,16.3644,14.6588,14.4952,14.4991,14.7885,14.4536,14.0592,11.6871,12.2734,13.0431,13.5521,11.4225,11.7007,11.9521,21.8138,16.5109,15.4616,15.0468,18.42,17.2695,16.134
