Globorotalia_crassaformis,Globorotalia_hirsuta,Globorotalia_menardii_&_Globorotalia_tumida,Globorotalia_scitula,Globorotalia_truncatulinoides,Globoconella_inflata,Neogloboquadrina_dutertrei,Neogloboquadrina_incompta,Neogloboquadrina_pachyderma,Pulleniatina_obliquiloculata,Globigerina_bulloides,Globigerina_falconensis,Globigerinoides_conglobatus,Globigerinoides_ruber,Globigerinoides_white,Trilobatus_sacculifer_w_sac_chamber,Trilobatus_sacculifer_wo_sac_chamber,Globigerinoides_tenellus,Orbulina_universa,Beella_digitata,Globigerinella_siphonifera,Globigerinella_calida,Turborotalita_quinqueloba,Globoturborotalita_rubescens,Sphaeroidinella_dehiscens,Globigerinita_glutinata,unidentified original + excluídos
0,0.000995025,0,0.00199005,0.027860697,0.055721393,0.035820896,0.087562189,0,0.013930348,0.444776119,0.011940299,0,0.014925373,0.151243781,0.005970149,0.024875622,0.009950249,0.006965174,0.00199005,0.029850746,0,0.00199005,0,0,0.062686567,0.008955224
0.001996008,0.003992016,0.001996008,0.002994012,0.053892216,0.067864271,0.048902196,0.095808383,0,0.005988024,0.351297405,0.01497006,0,0.015968064,0.104790419,0.011976048,0.076846307,0.01497006,0.007984032,0.003992016,0.02994012,0,0.011976048,0,0,0.068862275,0.002994012
0.003996004,0.00999001,0.002997003,0.013986014,0.057942058,0.186813187,0.176823177,0.200799201,0.005994006,0,0.132867133,0.006993007,0,0.002997003,0.097902098,0,0.006993007,0.003996004,0.014985015,0,0.002997003,0,0.005994006,0,0,0.058941059,0.005994006
0.00499002,0.03992016,0,0.007984032,0.057884232,0.079840319,0.012974052,0.018962076,0,0.020958084,0.329341317,0.026946108,0.005988024,0.008982036,0.169660679,0.015968064,0.066866267,0.010978044,0.018962076,0.003992016,0.03493014,0.003992016,0,0,0,0.055888224,0.003992016
0,0.048,0,0.009,0.06,0.056,0.009,0.025,0,0.033,0.29,0.025,0.002,0.012,0.212,0.016,0.081,0.002,0.021,0.008,0.049,0.001,0,0.002,0.002,0.037,0
0.008008008,0.026026026,0,0.014014014,0.028028028,0.036036036,0.043043043,0.078078078,0.003003003,0.001001001,0.419419419,0.029029029,0,0.015015015,0.109109109,0.003003003,0.055055055,0.011011011,0.005005005,0.006006006,0.025025025,0.002002002,0.017017017,0,0,0.066066066,0
0.007014028,0.021042084,0,0.016032064,0.049098196,0.101202405,0.039078156,0.111222445,0.011022044,0.007014028,0.334669339,0.013026052,0.004008016,0.001002004,0.123246493,0.008016032,0.061122244,0.011022044,0.008016032,0,0.016032064,0,0.013026052,0,0,0.044088176,0
0.008008008,0.021021021,0,0.015015015,0.038038038,0.059059059,0.008008008,0,0,0.034034034,0.405405405,0.05005005,0.002002002,0.012012012,0.208208208,0.006006006,0.068068068,0.008008008,0.02002002,0,0.018018018,0,0.015015015,0,0,0.004004004,0
0.003003003,0.008008008,0,0.01001001,0.065065065,0.102102102,0.048048048,0.109109109,0.017017017,0.001001001,0.397397397,0.003003003,0.002002002,0.007007007,0.078078078,0.006006006,0.064064064,0,0.005005005,0.01001001,0.007007007,0,0.02002002,0,0,0.037037037,0
0,0.01497006,0,0.003992016,0.03992016,0.084830339,0.042914172,0.0249501,0,0.005988024,0.4750499,0.005988024,0.000998004,0,0.138722555,0.00499002,0.084830339,0.003992016,0.015968064,0,0.021956088,0,0,0.001996008,0,0.022954092,0.00499002
0.000999001,0.024975025,0.003996004,0.007992008,0.050949051,0.105894106,0.046953047,0.026973027,0,0.001998002,0.396603397,0,0.005994006,0.007992008,0.152847153,0.001998002,0.087912088,0.001998002,0.018981019,0,0.00999001,0,0.00999001,0,0,0.034965035,0
0.001994018,0.045862413,0,0.017946162,0.100697906,0.102691924,0.006979063,0.035892323,0,0.004985045,0.285144566,0.015952144,0.002991027,0,0.162512463,0.017946162,0.098703888,0,0.023928215,0.004985045,0.030907278,0,0,0.001994018,0,0.030907278,0.006979063
0.001996008,0.01996008,0,0.003992016,0.05988024,0.092814371,0.032934132,0.03992016,0,0,0.49500998,0,0.003992016,0.006986028,0.126746507,0,0.058882236,0.010978044,0.00499002,0,0.00998004,0,0.003992016,0.003992016,0,0.022954092,0
0,0.037924152,0,0,0.02994012,0.077844311,0.00998004,0.047904192,0.005988024,0,0.599800399,0,0,0.007984032,0.068862275,0.001996008,0.032934132,0.011976048,0.000998004,0,0.01996008,0,0.005988024,0.003992016,0,0.035928144,0
0.005005005,0.024024024,0,0.003003003,0.065065065,0.125125125,0.024024024,0.041041041,0,0.001001001,0.397397397,0.003003003,0,0.009009009,0.155155155,0.018018018,0.043043043,0.003003003,0.002002002,0,0.018018018,0.003003003,0,0.003003003,0,0.057057057,0
0.000981354,0.02747792,0,0.00686948,0.053974485,0.1609421,0,0.019627085,0,0.000981354,0.419038273,0.002944063,0.002944063,0.010794897,0.142296369,0.001962709,0.021589794,0,0.01373896,0.009813543,0.028459274,0,0.025515211,0,0,0.030421982,0.019627085
0.00498008,0.043824701,0,0.00498008,0.089641434,0.101593625,0.03187251,0.03187251,0,0.006972112,0.273904382,0.00498008,0.002988048,0.016932271,0.157370518,0.006972112,0.056772908,0.00498008,0.040836653,0,0.013944223,0.010956175,0.02689243,0,0,0.05876494,0.007968128
0.001986097,0.021847071,0,0.032770606,0.01489573,0.092353525,0.020854022,0.040714995,0,0,0.446871897,0,0.000993049,0.007944389,0.150943396,0.000993049,0.027805362,0.007944389,0.004965243,0,0.019860973,0.008937438,0.015888779,0,0,0.073485601,0.007944389
0.000995025,0.014925373,0,0.023880597,0.028855721,0.111442786,0.019900498,0.076616915,0,0.000995025,0.410945274,0.005970149,0.000995025,0.016915423,0.115422886,0.0039801,0.026865672,0.012935323,0.008955224,0.004975124,0.018905473,0.00199005,0.028855721,0.00199005,0,0.055721393,0.006965175
0,0.03777336,0,0.017892644,0.042743539,0.069582505,0.016898608,0.015904573,0,0.001988072,0.385685885,0.020874751,0.005964215,0.014910537,0.152087475,0.00695825,0.055666004,0.012922465,0.008946322,0.007952286,0.019880716,0.004970179,0,0.003976143,0,0.088469185,0.007952286
0.000987167,0.03751234,0,0.023692004,0.052319842,0.069101678,0.010858835,0.020730503,0,0.004935834,0.384995064,0.007897335,0.001974334,0.006910168,0.151036525,0.011846002,0.05923001,0.01875617,0.012833169,0.010858835,0.031589339,0.0029615,0,0,0,0.064165844,0.014807502
0.00098912,0.03066271,0,0.017804154,0.070227498,0.074183976,0.004945598,0.020771513,0,0,0.341246291,0.03066271,0.014836795,0.020771513,0.152324431,0.012858556,0.058358061,0.012858556,0.010880317,0.009891197,0.027695351,0.001978239,0.001978239,0.001978239,0,0.070227498,0.011869436
0.001982161,0.025768087,0,0.021803766,0.064420218,0.075322101,0.013875124,0.017839445,0,0.00099108,0.2864222,0.033696729,0.008919722,0.007928642,0.153617443,0.030723489,0.07135778,0.017839445,0.008919722,0.013875124,0.040634291,0.001982161,0.003964321,0.001982161,0,0.083250743,0.012884044
0.003940887,0.040394089,0,0.01773399,0.063054187,0.067980296,0,0.019704433,0,0.000985222,0.265024631,0.024630542,0.007881773,0.013793103,0.21182266,0.009852217,0.080788177,0.006896552,0.010837438,0,0.039408867,0,0.004926108,0,0,0.094581281,0.015763547
0.004955401,0.041625372,0,0.012884044,0.045589693,0.076313181,0.003964321,0.028741328,0,0.001982161,0.24876115,0.026759167,0.007928642,0.011892963,0.259663033,0.022794846,0.062438057,0.003964321,0.013875124,0.007928642,0.016848365,0.005946482,0,0.001982161,0,0.082259663,0.010901883
0.001996008,0.02994012,0,0.011976048,0.063872255,0.053892216,0.01497006,0.030938124,0,0.000998004,0.294411178,0.01497006,0.006986028,0.00499002,0.21257485,0.01497006,0.084830339,0.011976048,0.006986028,0.005988024,0.02994012,0.002994012,0.005988024,0,0,0.093812375,0
0.002997003,0.000999001,0,0.010989011,0.045954046,0.187812188,0.03996004,0.221778222,0.003996004,0,0.242757243,0.028971029,0.000999001,0,0.118881119,0.001998002,0.005994006,0.006993007,0.008991009,0.001998002,0.00999001,0,0.003996004,0,0,0.053946054,0
0.015,0,0.237,0.015,0,0.127,0.083,0.027,0,0.012,0.068,0,0,0.001,0.158,0,0.115,0.005,0.024,0,0.02,0,0,0.005,0.002,0.083,0.003
0.02,0,0.246,0.006,0,0.143,0.169,0.078,0,0.011,0.039,0,0.002,0,0.098,0,0.106,0,0.023,0.009,0.04,0,0,0,0.003,0.006,0.001
0.014,0,0.328,0,0.007,0.127,0.141,0.054,0,0.014,0.034,0,0,0.015,0.129,0.036,0.044,0.003,0.005,0,0.02,0,0,0,0.002,0.027,0
0.013986014,0,0.165834166,0.005994006,0,0.005994006,0.203796204,0.02997003,0.002997003,0.02997003,0.016983017,0,0,0.004995005,0.121878122,0.07992008,0.250749251,0,0.016983017,0.007992008,0.01998002,0.007992008,0,0,0.007992008,0.005994006,0
0.009,0,0.048,0.005,0,0.016,0.099,0.025,0,0.015,0.058,0,0.002,0.023,0.262,0.089,0.252,0.002,0.017,0.005,0.04,0.002,0,0,0,0.028,0.003
0.01001001,0,0.065065065,0.004004004,0.001001001,0.006006006,0.098098098,0.022022022,0,0.021021021,0.037037037,0,0.001001001,0,0.299299299,0.001001001,0.328328328,0.001001001,0.017017017,0.005005005,0.049049049,0,0,0,0.001001001,0.032032032,0.001001001
0.019057172,0,0.13440321,0.007021063,0.009027081,0.015045135,0.254764293,0.089267803,0,0.030090271,0.07221665,0,0.006018054,0,0.119358074,0,0.173520562,0,0.015045135,0.004012036,0.04112337,0,0,0,0.002006018,0.004012036,0.004012036
0.021956088,0,0.174650699,0.003992016,0.003992016,0.026946108,0.21257485,0.062874251,0,0.012974052,0.033932136,0,0.003992016,0,0.089820359,0.000998004,0.263473054,0,0.017964072,0.022954092,0.02994012,0.012974052,0,0,0.003992016,0,0
0.035,0,0.3,0.007,0.003,0.038,0.355,0.021,0,0.01,0.014,0,0.01,0,0.063,0,0.125,0,0.003,0,0.01,0,0,0,0.003,0,0.003
0.007,0,0.116,0.004,0.01,0.008,0.169,0.026,0,0.019,0.062,0,0.002,0,0.223,0.001,0.251,0.001,0.021,0.006,0.033,0.004,0.001,0,0,0.03,0.006
0.024,0,0.257,0,0.002,0.013,0.318,0.047,0,0.02,0.011,0,0.011,0,0.064,0.001,0.192,0,0.011,0.004,0.015,0,0,0,0.004,0.002,0.004
0.03006012,0,0.248496994,0,0,0.028056112,0.305611222,0.021042084,0,0.022044088,0.028056112,0,0.003006012,0,0.05511022,0,0.219438878,0,0.006012024,0.003006012,0.018036072,0,0,0,0.009018036,0.003006012,0
0.024024024,0,0.049049049,0.002002002,0.002002002,0.014014014,0.096096096,0.028028028,0,0.003003003,0.118118118,0,0,0.001001001,0.399399399,0,0.169169169,0.008008008,0.007007007,0.004004004,0.037037037,0.002002002,0,0,0,0.036036036,0
0.005,0,0.03,0.013,0.004,0.04,0.114,0.059,0,0,0.122,0,0,0.001,0.378,0,0.16,0.007,0.002,0,0.018,0,0.007,0,0,0.04,0
0.028056112,0,0.155310621,0.013026052,0.003006012,0.013026052,0.098196393,0.038076152,0,0.002004008,0.04008016,0,0,0,0.281563126,0.001002004,0.229458918,0,0.026052104,0,0.028056112,0.007014028,0,0,0.003006012,0.026052104,0.007014028
0.008991009,0.002997003,0.046953047,0.000999001,0.000999001,0.003996004,0.094905095,0.010989011,0,0.010989011,0.013986014,0,0.006993007,0,0.307692308,0.000999001,0.3996004,0.007992008,0.01998002,0.002997003,0.030969031,0,0,0.001998002,0,0.023976024,0.000999001
0.002,0,0.1,0.002,0.005,0.002,0.061,0.002,0,0.03,0.023,0.002,0.005,0,0.301,0.001,0.342,0.005,0.011,0.002,0.05,0,0,0,0.003,0.051,0
0.006006006,0,0.119119119,0.007007007,0,0.26026026,0.158158158,0.119119119,0,0.006006006,0.173173173,0,0,0,0.048048048,0,0.028028028,0.009009009,0.013013013,0.017017017,0.007007007,0,0,0,0,0.029029029,0
0.011964108,0,0.051844466,0.004985045,0.007976072,0.001994018,0.047856431,0.012961117,0,0.008973081,0.017946162,0.000997009,0.015952144,0.03888335,0.302093719,0.098703888,0.22333001,0.007976072,0.020937188,0.005982054,0.042871386,0.001994018,0,0.004985045,0.001994018,0.060817547,0.005982054
0.007,0,0.05,0.007,0.001,0,0.04,0.007,0,0.01,0.009,0,0.013,0.016,0.319,0.148,0.228,0.006,0.017,0.011,0.05,0.007,0,0.002,0.001,0.049,0.002
0.00499002,0,0.032934132,0.00499002,0.003992016,0.001996008,0.036926148,0.012974052,0,0.003992016,0.025948104,0.000998004,0.003992016,0.022954092,0.324351297,0.136726547,0.204590818,0.006986028,0.022954092,0.002994012,0.043912176,0.007984032,0,0.005988024,0,0.081836327,0.00499002
0.00499002,0,0.04491018,0.006986028,0.001996008,0.000998004,0.042914172,0.01497006,0,0.00499002,0.020958084,0,0.015968064,0.01996008,0.332335329,0.086826347,0.199600798,0.007984032,0.020958084,0.006986028,0.0499002,0.002994012,0,0.000998004,0.000998004,0.108782435,0.001996008
0.023952096,0,0.055888224,0.002994012,0.00499002,0.021956088,0.140718563,0.048902196,0,0.001996008,0.022954092,0,0,0.067864271,0.311377246,0.057884232,0.128742515,0.010978044,0.016966068,0,0.052894212,0,0,0.002994012,0,0.023952096,0.001996008
0.0250501,0,0.101202405,0.016032064,0.001002004,0.013026052,0.145290581,0.067134269,0,0.004008016,0.063126253,0,0.01503006,0.013026052,0.209418838,0.046092184,0.196392786,0,0.02004008,0.003006012,0.026052104,0,0,0.00501002,0.001002004,0.029058116,0
0.042957043,0,0.075924076,0.003996004,0,0.006993007,0.075924076,0,0,0,0.010989011,0,0.006993007,0.122877123,0.408591409,0.04995005,0.13986014,0,0,0,0.013986014,0,0,0,0,0.035964036,0.004995005
0.010967099,0.001994018,0.107676969,0.012961117,0.002991027,0.00997009,0.063808574,0.012961117,0,0.050847458,0.03888335,0.014955135,0.001994018,0.061814556,0.259222333,0.070787637,0.117647059,0.001994018,0.01894317,0,0.043868395,0,0,0,0.001994018,0.088733799,0.004985045
0.017017017,0,0.078078078,0.003003003,0.002002002,0.007007007,0.032032032,0.005005005,0,0.052052052,0.06006006,0.006006006,0.001001001,0.044044044,0.333333333,0.07007007,0.091091091,0,0.025025025,0.003003003,0.048048048,0,0,0.001001001,0,0.121121121,0
0.021021021,0,0.101101101,0.002002002,0.011011011,0.018018018,0.079079079,0.021021021,0,0.104104104,0.043043043,0,0,0.011011011,0.244244244,0.059059059,0.15015015,0.002002002,0.008008008,0.005005005,0.048048048,0,0,0,0.001001001,0.071071071,0
0.01,0,0.096,0.006,0.01,0.02,0.082,0.033,0,0.041,0.046,0.012,0.002,0.041,0.247,0.076,0.118,0.004,0.018,0,0.05,0.001,0,0.004,0,0.083,0
0.008008008,0,0.078078078,0.005005005,0.004004004,0.025025025,0.087087087,0.026026026,0.002002002,0.029029029,0.057057057,0.001001001,0.002002002,0.062062062,0.238238238,0.071071071,0.097097097,0.009009009,0.017017017,0.001001001,0.048048048,0,0,0.011011011,0.003003003,0.118118118,0
0.009018036,0,0.131262525,0,0,0.038076152,0.109218437,0,0,0.022044088,0.027054108,0,0.021042084,0.036072144,0.240480962,0.070140281,0.231462926,0,0.006012024,0.003006012,0.027054108,0,0,0,0.004008016,0.024048096,0
0.006986028,0,0.063872256,0,0,0.02994012,0.086826347,0,0,0.020958084,0.017964072,0,0.017964072,0.041916168,0.308383234,0.045908184,0.283433134,0,0.010978044,0,0.013972056,0,0,0,0,0.045908184,0.00499002
0.00499002,0,0.022954092,0.00499002,0,0.03992016,0.041916168,0,0,0.007984032,0.025948104,0,0.02994012,0.089820359,0.321357285,0.056886228,0.223552894,0,0.008982036,0.003992016,0.043912176,0.003992016,0,0,0.003992016,0.061876248,0.002994012
0.013,0,0.022,0.008,0,0.032,0.121,0,0,0.003,0.062,0,0,0.199,0.341,0.016,0.035,0.003,0.022,0,0.046,0.008,0.005,0.005,0,0.059,0
0.015984016,0,0.087912088,0.002997003,0,0.007992008,0.144855145,0,0,0.010989011,0.025974026,0,0,0.138861139,0.190809191,0.052947053,0.207792208,0,0.015984016,0,0.052947053,0.007992008,0,0,0.003996004,0.028971029,0.002997003
0.017982018,0,0.086913087,0,0,0.025974026,0.162837163,0,0,0.007992008,0.022977023,0,0,0.138861139,0.314685315,0.034965035,0.11988012,0,0.002997003,0,0.04995005,0,0,0,0,0.013986014,0
0.027972028,0,0.065934066,0,0,0.032967033,0.07992008,0,0,0.004995005,0.013986014,0,0,0.212787213,0.277722278,0.023976024,0.095904096,0,0.016983017,0,0.08991009,0,0,0,0,0.056943057,0
0.035964036,0,0.178821179,0.005994006,0.034965035,0.048951049,0.1998002,0,0,0.01998002,0.005994006,0,0,0.083916084,0.125874126,0.065934066,0.085914086,0,0.01998002,0,0.02997003,0,0,0,0.008991009,0.048951049,0
0.030969031,0,0.027972028,0.010989011,0.007992008,0.082917083,0.115884116,0.036963037,0.000999001,0.005994006,0.068931069,0,0.000999001,0.098901099,0.290709291,0.02997003,0.08991009,0.006993007,0.004995005,0,0.03996004,0.000999001,0,0.000999001,0,0.045954046,0
0.026946108,0,0.042914172,0.00998004,0.00499002,0.03992016,0.102794411,0.015968064,0,0.005988024,0.087824351,0.003992016,0.000998004,0.177644711,0.21756487,0.03992016,0.078842315,0.005988024,0.01497006,0.001996008,0.050898204,0.000998004,0,0.00998004,0.000998004,0.057884232,0
0.048,0.005,0.16,0.005,0,0.135,0.287,0.002,0,0.003,0.034,0,0,0.043,0.09,0.036,0.07,0,0.013,0.01,0.048,0,0,0,0.006,0.005,0
0.047952048,0.004995005,0.15984016,0.004995005,0,0.134865135,0.287712288,0.001998002,0,0.002997003,0.033966034,0,0,0.042957043,0.08991009,0.035964036,0.06993007,0,0.012987013,0.00999001,0.047952048,0,0,0,0.005994006,0.004995005,0
0.033033033,0,0.071071071,0,0,0.093093093,0.121121121,0.003003003,0,0.01001001,0.083083083,0,0,0.217217217,0.2002002,0.008008008,0.035035035,0.01001001,0.018018018,0.003003003,0.073073073,0.005005005,0,0,0.003003003,0.013013013,0
0.032967033,0,0.070929071,0,0,0.092907093,0.120879121,0.002997003,0,0.00999001,0.082917083,0,0,0.215784216,0.198801199,0.007992008,0.034965035,0.00999001,0.017982018,0.002997003,0.072927073,0.004995005,0,0,0.002997003,0.012987013,0.003996004
0,0.002002002,0,0.028028028,0.012012012,0.09009009,0.051051051,0.42042042,0.014014014,0,0.182182182,0,0,0,0.005005005,0,0,0,0.01001001,0.001001001,0.009009009,0,0.009009009,0,0,0.158158158,0.008008008
0,0.001966568,0,0.027531957,0.01179941,0.088495575,0.050147493,0.412979351,0.013765978,0,0.178957719,0,0,0,0.004916421,0,0,0,0.009832842,0.000983284,0.008849558,0,0.026548673,0,0,0.155358899,0.007866273
0,0.008,0,0.025,0.005,0.071,0.163,0.246,0.006,0,0.233,0,0,0,0,0,0,0,0.002,0,0,0,0.057,0,0,0.184,0
0,0,0,0.008,0,0.027,0.062,0.223,0.009,0,0.384,0,0,0,0.001,0,0,0,0.001,0,0,0,0.122,0,0,0.163,0
0,0,0,0.002997003,0.001998002,0.020979021,0.026973027,0.216783217,0.143856144,0,0.296703297,0,0,0,0,0,0,0,0,0,0.001998002,0,0.202797203,0,0,0.083916084,0.000999001
0,0.011988012,0,0.042957043,0.008991009,0.156843157,0.076923077,0.227772228,0.013986014,0,0.304695305,0.004995005,0.001998002,0,0.003996004,0,0,0,0.004995005,0,0.001998002,0,0.017982018,0,0,0.117882118,0.001998002
0,0.012012012,0,0.055055055,0.012012012,0.099099099,0.099099099,0.176176176,0.002002002,0,0.414414414,0,0,0,0.002002002,0,0,0,0.005005005,0,0.007007007,0,0.017017017,0,0,0.099099099,0
0,0.005994006,0,0.005994006,0.001998002,0.052947053,0.008991009,0.486513487,0.032967033,0,0.258741259,0,0,0,0.003996004,0,0,0,0.000999001,0,0,0,0.045954046,0,0,0.094905095,0
0.002,0.001,0,0.009,0.001,0.089,0.02,0.408,0.011,0,0.262,0,0,0,0.003,0,0,0,0.006,0,0.01,0,0.033,0,0,0.145,0
0,0.002997003,0,0.024975025,0.012987013,0.078921079,0.033966034,0.443556444,0.003996004,0,0.267732268,0,0,0,0,0,0,0,0.006993007,0.002997003,0.003996004,0,0.017982018,0,0,0.094905095,0.003996004
0,0.001978239,0.008902077,0.023738872,0,0.044510386,0.018793274,0.46884273,0.00098912,0,0.255192878,0,0,0,0,0,0,0,0.00098912,0.003956479,0.011869436,0.00098912,0,0,0,0.15628091,0.002967359
0,0.001996008,0,0.023952096,0,0.04491018,0.018962076,0.473053892,0.000998004,0,0.25748503,0,0,0,0,0,0,0,0.000998004,0.003992016,0.011976048,0.000998004,0,0,0,0.157684631,0.002994012
0,0,0,0,0,0.01,0,0.28,0.106,0,0.362,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,0.099,0
0,0,0,0.003,0,0.003,0,0.304,0.106,0,0.345,0,0,0,0,0,0,0,0,0,0,0,0.146,0,0,0.091,0.002
0,0,0,0.014985015,0,0.001998002,0,0.192807193,0.047952048,0,0.188811189,0.001998002,0,0,0,0,0,0,0,0,0,0,0.444555445,0,0,0.106893107,0
0,0,0,0.005994006,0,0.007992008,0.004995005,0.297702298,0.120879121,0,0.331668332,0,0,0,0,0,0,0,0.000999001,0,0,0,0.133866134,0,0,0.095904096,0
0.001998002,0,0,0.004995005,0,0.004995005,0.005994006,0.28971029,0.122877123,0,0.425574426,0,0,0,0.001998002,0,0,0,0,0.001998002,0,0,0.063936064,0,0,0.075924076,0
0,0,0,0.002997003,0,0.004995005,0.01998002,0.226773227,0.096903097,0,0.327672328,0,0,0,0.001998002,0,0,0,0,0.001998002,0,0,0.242757243,0,0,0.073926074,0
0.001,0,0,0.009,0,0.007,0.002,0.275,0.189,0,0.27,0,0,0,0,0,0,0,0.001,0,0,0,0.16,0,0,0.086,0
0.002,0,0,0.003,0,0.013,0,0.26,0.182,0,0.403,0,0,0,0,0,0,0,0.002,0,0,0,0.06,0,0,0.075,0
0,0,0,0.007,0,0.005,0.002,0.232,0.167,0,0.353,0.002,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.082,0
0,0.002,0,0.002,0,0.002,0,0.201,0.077,0,0.328,0,0,0,0,0,0,0,0,0,0,0,0.293,0,0,0.094,0.001
0,0,0,0.002,0,0.005,0.005,0.245,0.094,0,0.315,0,0,0,0,0,0,0,0,0,0,0,0.239,0,0,0.094,0.001
0,0.006993007,0,0.016983017,0.022977023,0.125874126,0,0.416583417,0,0,0.280719281,0.016983017,0,0,0.026973027,0,0.002997003,0,0.026973027,0,0.016983017,0,0.002997003,0,0,0.035964036,0
0,0.003,0,0.023,0.04,0.197,0,0.26,0.02,0,0.26,0.01,0,0,0.04,0.003,0.007,0,0.04,0,0.02,0,0.02,0,0,0.057,0
0,0.006944444,0,0.009920635,0.077380952,0.142857143,0,0.28968254,0,0,0.286706349,0.016865079,0,0,0.029761905,0,0.006944444,0,0.036706349,0,0.02281746,0,0.006944444,0,0,0.056547619,0.009920635
0,0.007,0,0.003,0.023,0.22,0,0.21,0.039,0,0.328,0.033,0.003,0,0.062,0,0.023,0,0.01,0,0.01,0,0.01,0.016,0,0.003,0
0.06235012,0,0.472422062,0,0.009592326,0.021582734,0.136690647,0.019184652,0,0.112709832,0,0,0.007194245,0.004796163,0.040767386,0.009592326,0.009592326,0,0,0.014388489,0.004796163,0.009592326,0,0,0.033573141,0.011990408,0.019184652
0,0.024793388,0.002754821,0,0.055096419,0.060606061,0,0,0,0,0.011019284,0.046831956,0.002754821,0.022038567,0.517906336,0.016528926,0.011019284,0.046831956,0.011019284,0,0.008264463,0.027548209,0,0.019283747,0,0.090909091,0.024793388
0,0.026162791,0,0.005813953,0.063953488,0.029069767,0,0,0,0,0.00872093,0.037790698,0.011627907,0.01744186,0.549418605,0.005813953,0.00872093,0.066860465,0.014534884,0.00872093,0.034883721,0.031976744,0,0.014534884,0,0.058139535,0.005813953
0.002991027,0.013958126,0.002991027,0.005982054,0.045862413,0.039880359,0,0,0,0,0.027916251,0.013958126,0.016949153,0.010967099,0.567298106,0.013958126,0.013958126,0.010967099,0.019940179,0.005982054,0.049850449,0.005982054,0.005982054,0.053838485,0,0.06779661,0.002991027
0,0.017142857,0,0.02,0.08,0.068571429,0,0.005714286,0,0.005714286,0.028571429,0.094285714,0,0.008571429,0.422857143,0.008571429,0.002857143,0.057142857,0.002857143,0,0.042857143,0.025714286,0.002857143,0.011428571,0,0.077142857,0.017142857
0.001560062,0.031201248,0.003120125,0.017160686,0.059282371,0.115444618,0.001560062,0.014040562,0,0.004680187,0.031201248,0.104524181,0.007800312,0.014040562,0.383775351,0.007800312,0.007800312,0.010920437,0.037441498,0.007800312,0.028081123,0.023400936,0,0.012480499,0,0.056162246,0.018720749
0.007936508,0.035714286,0.00297619,0.018849206,0.096230159,0.107142857,0,0.013888889,0,0,0.038690476,0.032738095,0.005952381,0.007936508,0.37797619,0.00297619,0.018849206,0.029761905,0.018849206,0,0.018849206,0.00297619,0.005952381,0.066468254,0,0.077380952,0.011904761
